asset_id,occurred_at,version,event_id,value,unit,quality,source
DAM-A-RF-03,2026-07-01T08:30:00+08:00,1,evt-rf-0102-2,0.32,mm,valid,simulator
DAM-A-RF-04,2026-07-01T08:30:00+08:00,1,evt-rf-0102-3,0,mm,valid,simulator
DAM-A-RF-05,2026-07-01T08:30:00+08:00,1,evt-rf-0102-4,0.33,mm,valid,simulator
DAM-A-RF-01,2026-07-01T08:35:00+08:00,1,evt-rf-0103-0,0.67,mm,valid,simulator
DAM-A-RF-02,2026-07-01T08:35:00+08:00,1,evt-rf-0103-1,0,mm,valid,simulator
DAM-A-RF-03,2026-07-01T08:35:00+08:00,1,evt-rf-0103-2,0.13,mm,valid,simulator
DAM-A-RF-04,2026-07-01T08:35:00+08:00,1,evt-rf-0103-3,0.13,mm,valid,simulator
DAM-A-RF-05,2026-07-01T08:35:00+08:00,1,evt-rf-0103-4,0.15,mm,valid,simulator
DAM-A-RF-01,2026-07-01T08:40:00+08:00,1,evt-rf-0104-0,0,mm,valid,simulator
DAM-A-RF-02,2026-07-01T08:40:00+08:00,1,evt-rf-0104-1,0.27,mm,valid,simulator
DAM-A-RF-03,2026-07-01T08:40:00+08:00,1,evt-rf-0104-2,0.73,mm,valid,simulator
DAM-A-RF-04,2026-07-01T08:40:00+08:00,1,evt-rf-0104-3,0,mm,valid,simulator
DAM-A-RF-05,2026-07-01T08:40:00+08:00,1,evt-rf-0104-4,0.34,mm,valid,simulator
DAM-A-RF-01,2026-07-01T08:45:00+08:00,1,evt-rf-0105-0,0.14,mm,valid,simulator
DAM-A-RF-02,2026-07-01T08:45:00+08:00,1,evt-rf-0105-1,0.07,mm,valid,simulator
DAM-A-RF-03,2026-07-01T08:45:00+08:00,1,evt-rf-0105-2,0,mm,valid,simulator
DAM-A-RF-04,2026-07-01T08:45:00+08:00,1,evt-rf-0105-3,0.16,mm,valid,simulator
DAM-A-RF-05,2026-07-01T08:45:00+08:00,1,evt-rf-0105-4,0,mm,valid,simulator
DAM-A-RF-01,2026-07-01T08:50:00+08:00,1,evt-rf-0106-0,0.65,mm,valid,simulator
DAM-A-RF-02,2026-07-01T08:50:00+08:00,1,evt-rf-0106-1,0,mm,valid,simulator
DAM-A-RF-03,2026-07-01T08:50:00+08:00,1,evt-rf-0106-2,0.33,mm,valid,simulator
DAM-A-RF-04,2026-07-01T08:50:00+08:00,1,evt-rf-0106-3,0.05,mm,valid,simulator
DAM-A-RF-05,2026-07-01T08:50:00+08:00,1,evt-rf-0106-4,0.1,mm,valid,simulator
DAM-A-RF-01,2026-07-01T08:55:00+08:00,1,evt-rf-0107-0,0.51,mm,valid,simulator
DAM-A-RF-02,2026-07-01T08:55:00+08:00,1,evt-rf-0107-1,0.4,mm,valid,simulator
DAM-A-RF-03,2026-07-01T08:55:00+08:00,1,evt-rf-0107-2,0.01,mm,valid,simulator
DAM-A-RF-04,2026-07-01T08:55:00+08:00,1,evt-rf-0107-3,0.01,mm,valid,simulator
DAM-A-RF-05,2026-07-01T08:55:00+08:00,1,evt-rf-0107-4,0.63,mm,valid,simulator
DAM-A-RF-01,2026-07-01T09:00:00+08:00,1,evt-rf-0108-0,0,mm,valid,simulator
DAM-A-RF-02,2026-07-01T09:00:00+08:00,1,evt-rf-0108-1,0.45,mm,valid,simulator
DAM-A-RF-03,2026-07-01T09:00:00+08:00,1,evt-rf-0108-2,0,mm,valid,simulator
DAM-A-RF-04,2026-07-01T09:00:00+08:00,1,evt-rf-0108-3,0.52,mm,valid,simulator
DAM-A-RF-05,2026-07-01T09:00:00+08:00,1,evt-rf-0108-4,0.47,mm,valid,simulator
DAM-A-RF-01,2026-07-01T09:05:00+08:00,1,evt-rf-0109-0,0,mm,valid,simulator
DAM-A-RF-02,2026-07-01T09:05:00+08:00,1,evt-rf-0109-1,0.32,mm,valid,simulator
DAM-A-RF-03,2026-07-01T09:05:00+08:00,1,evt-rf-0109-2,0,mm,valid,simulator
DAM-A-RF-04,2026-07-01T09:05:00+08:00,1,evt-rf-0109-3,0.25,mm,valid,simulator
DAM-A-RF-05,2026-07-01T09:05:00+08:00,1,evt-rf-0109-4,0,mm,valid,simulator
DAM-A-RF-01,2026-07-01T09:10:00+08:00,1,evt-rf-0110-0,0,mm,valid,simulator
DAM-A-RF-02,2026-07-01T09:10:00+08:00,1,evt-rf-0110-1,0.18,mm,valid,simulator
DAM-A-RF-03,2026-07-01T09:10:00+08:00,1,evt-rf-0110-2,0.34,mm,valid,simulator
DAM-A-RF-04,2026-07-01T09:10:00+08:00,1,evt-rf-0110-3,0,mm,valid,simulator
DAM-A-RF-05,2026-07-01T09:10:00+08:00,1,evt-rf-0110-4,0.09,mm,valid,simulator
DAM-A-RF-01,2026-07-01T09:15:00+08:00,1,evt-rf-0111-0,8.23,mm,valid,simulator
DAM-A-RF-02,2026-07-01T09:15:00+08:00,1,evt-rf-0111-1,8.84,mm,valid,simulator
DAM-A-RF-03,2026-07-01T09:15:00+08:00,1,evt-rf-0111-2,8.46,mm,valid,simulator
DAM-A-RF-04,2026-07-01T09:15:00+08:00,1,evt-rf-0111-3,8.27,mm,valid,simulator
DAM-A-RF-05,2026-07-01T09:15:00+08:00,1,evt-rf-0111-4,8.65,mm,valid,simulator
DAM-A-RF-01,2026-07-01T09:20:00+08:00,1,evt-rf-0112-0,0.58,mm,valid,simulator
DAM-A-RF-02,2026-07-01T09:20:00+08:00,1,evt-rf-0112-1,0.04,mm,valid,simulator
DAM-A-RF-03,2026-07-01T09:20:00+08:00,1,evt-rf-0112-2,0.17,mm,valid,simulator
DAM-A-RF-04,2026-07-01T09:20:00+08:00,1,evt-rf-0112-3,0.32,mm,valid,simulator
DAM-A-RF-05,2026-07-01T09:20:00+08:00,1,evt-rf-0112-4,0.32,mm,valid,simulator
DAM-A-RF-01,2026-07-01T09:25:00+08:00,1,evt-rf-0113-0,0.65,mm,valid,simulator
DAM-A-RF-02,2026-07-01T09:25:00+08:00,1,evt-rf-0113-1,0.13,mm,valid,simulator
DAM-A-RF-03,2026-07-01T09:25:00+08:00,1,evt-rf-0113-2,0.41,mm,valid,simulator
DAM-A-RF-04,2026-07-01T09:25:00+08:00,1,evt-rf-0113-3,0,mm,valid,simulator
DAM-A-RF-05,2026-07-01T09:25:00+08:00,1,evt-rf-0113-4,0.45,mm,valid,simulator
DAM-A-RF-01,2026-07-01T09:30:00+08:00,1,evt-rf-0114-0,0,mm,valid,simulator
DAM-A-RF-02,2026-07-01T09:30:00+08:00,1,evt-rf-0114-1,0.44,mm,valid,simulator
DAM-A-RF-03,2026-07-01T09:30:00+08:00,1,evt-rf-0114-2,0,mm,valid,simulator
DAM-A-RF-04,2026-07-01T09:30:00+08:00,1,evt-rf-0114-3,0,mm,valid,simulator
DAM-A-RF-05,2026-07-01T09:30:00+08:00,1,evt-rf-0114-4,0.34,mm,valid,simulator
DAM-A-RF-01,2026-07-01T09:35:00+08:00,1,evt-rf-0115-0,0,mm,valid,simulator
DAM-A-RF-02,2026-07-01T09:35:00+08:00,1,evt-rf-0115-1,0.45,mm,valid,simulator
DAM-A-RF-03,2026-07-01T09:35:00+08:00,1,evt-rf-0115-2,0.55,mm,valid,simulator
DAM-A-RF-04,2026-07-01T09:35:00+08:00,1,evt-rf-0115-3,0.33,mm,valid,simulator
DAM-A-RF-05,2026-07-01T09:35:00+08:00,1,evt-rf-0115-4,0,mm,valid,simulator
DAM-A-RF-01,2026-07-01T09:40:00+08:00,1,evt-rf-0116-0,0.13,mm,valid,simulator
DAM-A-RF-02,2026-07-01T09:40:00+08:00,1,evt-rf-0116-1,0.05,mm,valid,simulator
DAM-A-RF-03,2026-07-01T09:40:00+08:00,1,evt-rf-0116-2,0,mm,valid,simulator
DAM-A-RF-04,2026-07-01T09:40:00+08:00,1,evt-rf-0116-3,0,mm,valid,simulator
DAM-A-RF-05,2026-07-01T09:40:00+08:00,1,evt-rf-0116-4,0.17,mm,valid,simulator
DAM-A-RF-01,2026-07-01T09:45:00+08:00,1,evt-rf-0117-0,0.15,mm,valid,simulator
DAM-A-RF-02,2026-07-01T09:45:00+08:00,1,evt-rf-0117-1,0.1,mm,valid,simulator
DAM-A-RF-03,2026-07-01T09:45:00+08:00,1,evt-rf-0117-2,0,mm,valid,simulator
DAM-A-RF-04,2026-07-01T09:45:00+08:00,1,evt-rf-0117-3,0.47,mm,valid,simulator
DAM-A-RF-05,2026-07-01T09:45:00+08:00,1,evt-rf-0117-4,0.22,mm,valid,simulator
DAM-A-RF-01,2026-07-01T09:50:00+08:00,1,evt-rf-0118-0,0.02,mm,valid,simulator
DAM-A-RF-02,2026-07-01T09:50:00+08:00,1,evt-rf-0118-1,0.11,mm,valid,simulator
DAM-A-RF-03,2026-07-01T09:50:00+08:00,1,evt-rf-0118-2,0.02,mm,valid,simulator
DAM-A-RF-04,2026-07-01T09:50:00+08:00,1,evt-rf-0118-3,0,mm,valid,simulator
DAM-A-RF-05,2026-07-01T09:50:00+08:00,1,evt-rf-0118-4,0.77,mm,valid,simulator
DAM-A-RF-01,2026-07-01T09:55:00+08:00,1,evt-rf-0119-0,0.03,mm,valid,simulator
DAM-A-RF-02,2026-07-01T09:55:00+08:00,1,evt-rf-0119-1,0.14,mm,valid,simulator
DAM-A-RF-03,2026-07-01T09:55:00+08:00,1,evt-rf-0119-2,0,mm,valid,simulator
DAM-A-RF-04,2026-07-01T09:55:00+08:00,1,evt-rf-0119-3,0.44,mm,valid,simulator
DAM-A-RF-05,2026-07-01T09:55:00+08:00,1,evt-rf-0119-4,0,mm,valid,simulator
DAM-A-RF-01,2026-07-01T10:00:00+08:00,1,evt-rf-0120-0,0.36,mm,valid,simulator
DAM-A-RF-02,2026-07-01T10:00:00+08:00,1,evt-rf-0120-1,0.05,mm,valid,simulator
DAM-A-RF-03,2026-07-01T10:00:00+08:00,1,evt-rf-0120-2,0.36,mm,valid,simulator
DAM-A-RF-04,2026-07-01T10:00:00+08:00,1,evt-rf-0120-3,0,mm,valid,simulator
DAM-A-RF-05,2026-07-01T10:00:00+08:00,1,evt-rf-0120-4,0.44,mm,valid,simulator
DAM-A-RF-01,2026-07-01T10:05:00+08:00,1,evt-rf-0121-0,0,mm,valid,simulator
DAM-A-RF-02,2026-07-01T10:05:00+08:00,1,evt-rf-0121-1,0.7,mm,valid,simulator
DAM-A-RF-03,2026-07-01T10:05:00+08:00,1,evt-rf-0121-2,0.34,mm,valid,simulator
DAM-A-RF-04,2026-07-01T10:05:00+08:00,1,evt-rf-0121-3,0.07,mm,valid,simulator
DAM-A-RF-05,2026-07-01T10:05:00+08:00,1,evt-rf-0121-4,0,mm,valid,simulator
DAM-A-RF-01,2026-07-01T10:10:00+08:00,1,evt-rf-0122-0,0.52,mm,valid,simulator
DAM-A-RF-02,2026-07-01T10:10:00+08:00,1,evt-rf-0122-1,0.62,mm,valid,simulator
DAM-A-RF-03,2026-07-01T10:10:00+08:00,1,evt-rf-0122-2,0.7,mm,valid,simulator
DAM-A-RF-04,2026-07-01T10:10:00+08:00,1,evt-rf-0122-3,0.39,mm,valid,simulator
DAM-A-RF-05,2026-07-01T10:10:00+08:00,1,evt-rf-0122-4,0.2,mm,valid,simulator
DAM-A-RF-01,2026-07-01T10:15:00+08:00,1,evt-rf-0123-0,0.87,mm,valid,simulator
DAM-A-RF-02,2026-07-01T10:15:00+08:00,1,evt-rf-0123-1,0,mm,valid,simulator
DAM-A-RF-03,2026-07-01T10:15:00+08:00,1,evt-rf-0123-2,0.49,mm,valid,simulator
DAM-A-RF-04,2026-07-01T10:15:00+08:00,1,evt-rf-0123-3,0.33,mm,valid,simulator
DAM-A-RF-05,2026-07-01T10:15:00+08:00,1,evt-rf-0123-4,0.35,mm,valid,simulator
DAM-A-RF-01,2026-07-01T10:20:00+08:00,1,evt-rf-0124-0,0.32,mm,valid,simulator
DAM-A-RF-02,2026-07-01T10:20:00+08:00,1,evt-rf-0124-1,0.38,mm,valid,simulator
DAM-A-RF-03,2026-07-01T10:20:00+08:00,1,evt-rf-0124-2,0.54,mm,valid,simulator
DAM-A-RF-04,2026-07-01T10:20:00+08:00,1,evt-rf-0124-3,0.17,mm,valid,simulator
DAM-A-RF-05,2026-07-01T10:20:00+08:00,1,evt-rf-0124-4,0.23,mm,valid,simulator
DAM-A-RF-01,2026-07-01T10:25:00+08:00,1,evt-rf-0125-0,0,mm,valid,simulator
DAM-A-RF-02,2026-07-01T10:25:00+08:00,1,evt-rf-0125-1,0.03,mm,valid,simulator
DAM-A-RF-03,2026-07-01T10:25:00+08:00,1,evt-rf-0125-2,0,mm,valid,simulator
DAM-A-RF-04,2026-07-01T10:25:00+08:00,1,evt-rf-0125-3,0.16,mm,valid,simulator
DAM-A-RF-05,2026-07-01T10:25:00+08:00,1,evt-rf-0125-4,0.68,mm,valid,simulator
DAM-A-RF-01,2026-07-01T10:30:00+08:00,1,evt-rf-0126-0,0,mm,valid,simulator
DAM-A-RF-02,2026-07-01T10:30:00+08:00,1,evt-rf-0126-1,0.33,mm,valid,simulator
DAM-A-RF-03,2026-07-01T10:30:00+08:00,1,evt-rf-0126-2,0,mm,valid,simulator
DAM-A-RF-04,2026-07-01T10:30:00+08:00,1,evt-rf-0126-3,0.32,mm,valid,simulator
DAM-A-RF-05,2026-07-01T10:30:00+08:00,1,evt-rf-0126-4,0.3,mm,valid,simulator
DAM-A-RF-01,2026-07-01T10:35:00+08:00,1,evt-rf-0127-0,0.13,mm,valid,simulator
DAM-A-RF-02,2026-07-01T10:35:00+08:00,1,evt-rf-0127-1,0.21,mm,valid,simulator
DAM-A-RF-03,2026-07-01T10:35:00+08:00,1,evt-rf-0127-2,0.19,mm,valid,simulator
DAM-A-RF-04,2026-07-01T10:35:00+08:00,1,evt-rf-0127-3,0.39,mm,valid,simulator
DAM-A-RF-05,2026-07-01T10:35:00+08:00,1,evt-rf-0127-4,0.43,mm,valid,simulator
DAM-A-RF-01,2026-07-01T10:40:00+08:00,1,evt-rf-0128-0,0.06,mm,valid,simulator
DAM-A-RF-02,2026-07-01T10:40:00+08:00,1,evt-rf-0128-1,0,mm,valid,simulator
DAM-A-RF-03,2026-07-01T10:40:00+08:00,1,evt-rf-0128-2,0.31,mm,valid,simulator
DAM-A-RF-04,2026-07-01T10:40:00+08:00,1,evt-rf-0128-3,0.68,mm,valid,simulator
DAM-A-RF-05,2026-07-01T10:40:00+08:00,1,evt-rf-0128-4,0.51,mm,valid,simulator
DAM-A-RF-01,2026-07-01T10:45:00+08:00,1,evt-rf-0129-0,0.47,mm,valid,simulator
DAM-A-RF-02,2026-07-01T10:45:00+08:00,1,evt-rf-0129-1,0.44,mm,valid,simulator
DAM-A-RF-03,2026-07-01T10:45:00+08:00,1,evt-rf-0129-2,0.85,mm,valid,simulator
DAM-A-RF-04,2026-07-01T10:45:00+08:00,1,evt-rf-0129-3,0.38,mm,valid,simulator
DAM-A-RF-05,2026-07-01T10:45:00+08:00,1,evt-rf-0129-4,0,mm,valid,simulator
DAM-A-RF-01,2026-07-01T10:50:00+08:00,1,evt-rf-0130-0,0.46,mm,valid,simulator
DAM-A-RF-02,2026-07-01T10:50:00+08:00,1,evt-rf-0130-1,0.21,mm,valid,simulator
DAM-A-RF-03,2026-07-01T10:50:00+08:00,1,evt-rf-0130-2,0,mm,valid,simulator
DAM-A-RF-04,2026-07-01T10:50:00+08:00,1,evt-rf-0130-3,0,mm,valid,simulator
DAM-A-RF-05,2026-07-01T10:50:00+08:00,1,evt-rf-0130-4,0.2,mm,valid,simulator
DAM-A-RF-01,2026-07-01T10:55:00+08:00,1,evt-rf-0131-0,0.65,mm,valid,simulator
DAM-A-RF-02,2026-07-01T10:55:00+08:00,1,evt-rf-0131-1,0.18,mm,valid,simulator
DAM-A-RF-03,2026-07-01T10:55:00+08:00,1,evt-rf-0131-2,0,mm,valid,simulator
DAM-A-RF-04,2026-07-01T10:55:00+08:00,1,evt-rf-0131-3,0.47,mm,valid,simulator
DAM-A-RF-05,2026-07-01T10:55:00+08:00,1,evt-rf-0131-4,0.32,mm,valid,simulator
DAM-A-RF-01,2026-07-01T11:00:00+08:00,1,evt-rf-0132-0,0.32,mm,valid,simulator
DAM-A-RF-02,2026-07-01T11:00:00+08:00,1,evt-rf-0132-1,0.04,mm,valid,simulator
DAM-A-RF-03,2026-07-01T11:00:00+08:00,1,evt-rf-0132-2,0.23,mm,valid,simulator
DAM-A-RF-04,2026-07-01T11:00:00+08:00,1,evt-rf-0132-3,0.56,mm,valid,simulator
DAM-A-RF-05,2026-07-01T11:00:00+08:00,1,evt-rf-0132-4,0,mm,valid,simulator
DAM-A-RF-01,2026-07-01T11:05:00+08:00,1,evt-rf-0133-0,0,mm,valid,simulator
DAM-A-RF-02,2026-07-01T11:05:00+08:00,1,evt-rf-0133-1,0.07,mm,valid,simulator
DAM-A-RF-03,2026-07-01T11:05:00+08:00,1,evt-rf-0133-2,0.23,mm,valid,simulator
DAM-A-RF-04,2026-07-01T11:05:00+08:00,1,evt-rf-0133-3,0.05,mm,valid,simulator
DAM-A-RF-05,2026-07-01T11:05:00+08:00,1,evt-rf-0133-4,0.01,mm,valid,simulator
DAM-A-RF-01,2026-07-01T11:10:00+08:00,1,evt-rf-0134-0,0.04,mm,valid,simulator
DAM-A-RF-02,2026-07-01T11:10:00+08:00,1,evt-rf-0134-1,0.2,mm,valid,simulator
DAM-A-RF-03,2026-07-01T11:10:00+08:00,1,evt-rf-0134-2,0.51,mm,valid,simulator
DAM-A-RF-04,2026-07-01T11:10:00+08:00,1,evt-rf-0134-3,0.5,mm,valid,simulator
DAM-A-RF-05,2026-07-01T11:10:00+08:00,1,evt-rf-0134-4,0.4,mm,valid,simulator
DAM-A-RF-01,2026-07-01T11:15:00+08:00,1,evt-rf-0135-0,0,mm,valid,simulator
DAM-A-RF-02,2026-07-01T11:15:00+08:00,1,evt-rf-0135-1,0.49,mm,valid,simulator
DAM-A-RF-03,2026-07-01T11:15:00+08:00,1,evt-rf-0135-2,0,mm,valid,simulator
DAM-A-RF-04,2026-07-01T11:15:00+08:00,1,evt-rf-0135-3,0.33,mm,valid,simulator
DAM-A-RF-05,2026-07-01T11:15:00+08:00,1,evt-rf-0135-4,0.4,mm,valid,simulator
DAM-A-RF-01,2026-07-01T11:20:00+08:00,1,evt-rf-0136-0,0.35,mm,valid,simulator
DAM-A-RF-02,2026-07-01T11:20:00+08:00,1,evt-rf-0136-1,0.56,mm,valid,simulator
DAM-A-RF-03,2026-07-01T11:20:00+08:00,1,evt-rf-0136-2,0.08,mm,valid,simulator
DAM-A-RF-04,2026-07-01T11:20:00+08:00,1,evt-rf-0136-3,0.56,mm,valid,simulator
DAM-A-RF-05,2026-07-01T11:20:00+08:00,1,evt-rf-0136-4,0,mm,valid,simulator
DAM-A-RF-01,2026-07-01T11:25:00+08:00,1,evt-rf-0137-0,0.12,mm,valid,simulator
DAM-A-RF-02,2026-07-01T11:25:00+08:00,1,evt-rf-0137-1,0.61,mm,valid,simulator
DAM-A-RF-03,2026-07-01T11:25:00+08:00,1,evt-rf-0137-2,0.23,mm,valid,simulator
DAM-A-RF-04,2026-07-01T11:25:00+08:00,1,evt-rf-0137-3,0,mm,valid,simulator
DAM-A-RF-05,2026-07-01T11:25:00+08:00,1,evt-rf-0137-4,0.59,mm,valid,simulator
DAM-A-RF-01,2026-07-01T11:30:00+08:00,1,evt-rf-0138-0,0,mm,valid,simulator
DAM-A-RF-02,2026-07-01T11:30:00+08:00,1,evt-rf-0138-1,0.25,mm,valid,simulator
DAM-A-RF-03,2026-07-01T11:30:00+08:00,1,evt-rf-0138-2,0.37,mm,valid,simulator
DAM-A-RF-04,2026-07-01T11:30:00+08:00,1,evt-rf-0138-3,0,mm,valid,simulator
DAM-A-RF-05,2026-07-01T11:30:00+08:00,1,evt-rf-0138-4,0,mm,valid,simulator
DAM-A-RF-01,2026-07-01T11:35:00+08:00,1,evt-rf-0139-0,0.23,mm,valid,simulator
DAM-A-RF-02,2026-07-01T11:35:00+08:00,1,evt-rf-0139-1,0.11,mm,valid,simulator
DAM-A-RF-03,2026-07-01T11:35:00+08:00,1,evt-rf-0139-2,0.05,mm,valid,simulator
DAM-A-RF-04,2026-07-01T11:35:00+08:00,1,evt-rf-0139-3,0,mm,valid,simulator
DAM-A-RF-05,2026-07-01T11:35:00+08:00,1,evt-rf-0139-4,0.39,mm,valid,simulator
DAM-A-RF-01,2026-07-01T11:40:00+08:00,1,evt-rf-0140-0,0,mm,valid,simulator
DAM-A-RF-02,2026-07-01T11:40:00+08:00,1,evt-rf-0140-1,0.02,mm,valid,simulator
DAM-A-RF-03,2026-07-01T11:40:00+08:00,1,evt-rf-0140-2,0.64,mm,valid,simulator
DAM-A-RF-04,2026-07-01T11:40:00+08:00,1,evt-rf-0140-3,0.25,mm,valid,simulator
DAM-A-RF-05,2026-07-01T11:40:00+08:00,1,evt-rf-0140-4,0.63,mm,valid,simulator
DAM-A-RF-01,2026-07-01T11:45:00+08:00,1,evt-rf-0141-0,0.09,mm,valid,simulator
DAM-A-RF-02,2026-07-01T11:45:00+08:00,1,evt-rf-0141-1,0,mm,valid,simulator
DAM-A-RF-03,2026-07-01T11:45:00+08:00,1,evt-rf-0141-2,0.0,mm,valid,simulator
DAM-A-RF-04,2026-07-01T11:45:00+08:00,1,evt-rf-0141-3,0,mm,valid,simulator
DAM-A-RF-05,2026-07-01T11:45:00+08:00,1,evt-rf-0141-4,0.23,mm,valid,simulator
DAM-A-RF-01,2026-07-01T11:50:00+08:00,1,evt-rf-0142-0,0.84,mm,valid,simulator
DAM-A-RF-02,2026-07-01T11:50:00+08:00,1,evt-rf-0142-1,0.01,mm,valid,simulator
DAM-A-RF-03,2026-07-01T11:50:00+08:00,1,evt-rf-0142-2,0.56,mm,valid,simulator
DAM-A-RF-04,2026-07-01T11:50:00+08:00,1,evt-rf-0142-3,0.41,mm,valid,simulator
DAM-A-RF-05,2026-07-01T11:50:00+08:00,1,evt-rf-0142-4,0.17,mm,valid,simulator
DAM-A-RF-01,2026-07-01T11:55:00+08:00,1,evt-rf-0143-0,0.1,mm,valid,simulator
DAM-A-RF-02,2026-07-01T11:55:00+08:00,1,evt-rf-0143-1,0.12,mm,valid,simulator
DAM-A-RF-03,2026-07-01T11:55:00+08:00,1,evt-rf-0143-2,0.61,mm,valid,simulator
DAM-A-RF-04,2026-07-01T11:55:00+08:00,1,evt-rf-0143-3,0.21,mm,valid,simulator
DAM-A-RF-05,2026-07-01T11:55:00+08:00,1,evt-rf-0143-4,0.35,mm,valid,simulator
DAM-A-RF-01,2026-07-01T12:00:00+08:00,1,evt-rf-0144-0,0.3,mm,valid,simulator
DAM-A-RF-02,2026-07-01T12:00:00+08:00,1,evt-rf-0144-1,0.23,mm,valid,simulator
DAM-A-RF-03,2026-07-01T12:00:00+08:00,1,evt-rf-0144-2,0.56,mm,valid,simulator
DAM-A-RF-04,2026-07-01T12:00:00+08:00,1,evt-rf-0144-3,0.25,mm,valid,simulator
DAM-A-RF-05,2026-07-01T12:00:00+08:00,1,evt-rf-0144-4,0.52,mm,valid,simulator
DAM-A-RF-01,2026-07-01T12:05:00+08:00,1,evt-rf-0145-0,0,mm,valid,simulator
DAM-A-RF-02,2026-07-01T12:05:00+08:00,1,evt-rf-0145-1,0,mm,valid,simulator
DAM-A-RF-03,2026-07-01T12:05:00+08:00,1,evt-rf-0145-2,0,mm,valid,simulator
DAM-A-RF-04,2026-07-01T12:05:00+08:00,1,evt-rf-0145-3,0.08,mm,valid,simulator
DAM-A-RF-05,2026-07-01T12:05:00+08:00,1,evt-rf-0145-4,0,mm,valid,simulator
DAM-A-RF-01,2026-07-01T12:10:00+08:00,1,evt-rf-0146-0,0,mm,valid,simulator
DAM-A-RF-02,2026-07-01T12:10:00+08:00,1,evt-rf-0146-1,0,mm,valid,simulator
DAM-A-RF-03,2026-07-01T12:10:00+08:00,1,evt-rf-0146-2,0.3,mm,valid,simulator
DAM-A-RF-04,2026-07-01T12:10:00+08:00,1,evt-rf-0146-3,0.08,mm,valid,simulator
DAM-A-RF-05,2026-07-01T12:10:00+08:00,1,evt-rf-0146-4,0.21,mm,valid,simulator
DAM-A-RF-01,2026-07-01T12:15:00+08:00,1,evt-rf-0147-0,0,mm,valid,simulator
DAM-A-RF-02,2026-07-01T12:15:00+08:00,1,evt-rf-0147-1,0.7,mm,valid,simulator
DAM-A-RF-03,2026-07-01T12:15:00+08:00,1,evt-rf-0147-2,0.2,mm,valid,simulator
DAM-A-RF-04,2026-07-01T12:15:00+08:00,1,evt-rf-0147-3,0.49,mm,valid,simulator
DAM-A-RF-05,2026-07-01T12:15:00+08:00,1,evt-rf-0147-4,0.19,mm,valid,simulator
DAM-A-RF-01,2026-07-01T12:20:00+08:00,1,evt-rf-0148-0,8.18,mm,valid,simulator
DAM-A-RF-02,2026-07-01T12:20:00+08:00,1,evt-rf-0148-1,8.54,mm,valid,simulator
DAM-A-RF-03,2026-07-01T12:20:00+08:00,1,evt-rf-0148-2,8.59,mm,valid,simulator
DAM-A-RF-04,2026-07-01T12:20:00+08:00,1,evt-rf-0148-3,8.29,mm,valid,simulator
DAM-A-RF-05,2026-07-01T12:20:00+08:00,1,evt-rf-0148-4,7.89,mm,valid,simulator
DAM-A-RF-01,2026-07-01T12:25:00+08:00,1,evt-rf-0149-0,0.26,mm,valid,simulator
DAM-A-RF-02,2026-07-01T12:25:00+08:00,1,evt-rf-0149-1,0.03,mm,valid,simulator
DAM-A-RF-03,2026-07-01T12:25:00+08:00,1,evt-rf-0149-2,0.36,mm,valid,simulator
DAM-A-RF-04,2026-07-01T12:25:00+08:00,1,evt-rf-0149-3,0,mm,valid,simulator
DAM-A-RF-05,2026-07-01T12:25:00+08:00,1,evt-rf-0149-4,0.17,mm,valid,simulator
DAM-A-RF-01,2026-07-01T12:30:00+08:00,1,evt-rf-0150-0,0.26,mm,valid,simulator
DAM-A-RF-02,2026-07-01T12:30:00+08:00,1,evt-rf-0150-1,0.66,mm,valid,simulator
DAM-A-RF-03,2026-07-01T12:30:00+08:00,1,evt-rf-0150-2,0.32,mm,valid,simulator
DAM-A-RF-04,2026-07-01T12:30:00+08:00,1,evt-rf-0150-3,0,mm,valid,simulator
DAM-A-RF-05,2026-07-01T12:30:00+08:00,1,evt-rf-0150-4,0.15,mm,valid,simulator
DAM-A-RF-01,2026-07-01T12:35:00+08:00,1,evt-rf-0151-0,0.3,mm,valid,simulator
DAM-A-RF-02,2026-07-01T12:35:00+08:00,1,evt-rf-0151-1,0,mm,valid,simulator
DAM-A-RF-03,2026-07-01T12:35:00+08:00,1,evt-rf-0151-2,0.44,mm,valid,simulator
DAM-A-RF-04,2026-07-01T12:35:00+08:00,1,evt-rf-0151-3,0.01,mm,valid,simulator
DAM-A-RF-05,2026-07-01T12:35:00+08:00,1,evt-rf-0151-4,0.09,mm,valid,simulator
DAM-A-RF-01,2026-07-01T12:40:00+08:00,1,evt-rf-0152-0,0.31,mm,valid,simulator
DAM-A-RF-02,2026-07-01T12:40:00+08:00,1,evt-rf-0152-1,0.86,mm,valid,simulator
DAM-A-RF-03,2026-07-01T12:40:00+08:00,1,evt-rf-0152-2,1.14,mm,valid,simulator
DAM-A-RF-04,2026-07-01T12:40:00+08:00,1,evt-rf-0152-3,0.5,mm,valid,simulator
DAM-A-RF-05,2026-07-01T12:40:00+08:00,1,evt-rf-0152-4,0.61,mm,valid,simulator
DAM-A-RF-01,2026-07-01T12:45:00+08:00,1,evt-rf-0153-0,0.79,mm,valid,simulator
DAM-A-RF-02,2026-07-01T12:45:00+08:00,1,evt-rf-0153-1,0,mm,valid,simulator
DAM-A-RF-03,2026-07-01T12:45:00+08:00,1,evt-rf-0153-2,0,mm,valid,simulator
